Text,Text1,ID,LanguageID,ConditionID,EmotesID,Flags,ChatBubbleDurationMs,VoiceOverPriorityID,SoundKitID1,SoundKitID2,EmoteId1,EmoteId2,EmoteId3,EmoteDelay1,EmoteDelay2,EmoteDelay3,VerifiedBuild
"I am certain there is a Tailor that could provide you training in Darnassus.  When you arrive, ask one of the Sentinels in Darnassus about seeing a Tailor.","I am certain there is a Tailor that could provide you training in Darnassus.  When you arrive, ask one of the Sentinels in Darnassus about seeing a Tailor.",7122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
Many of the supplies the tailors need come by way of Darnassus.  It is not surprising that they all moved there to work.  If you wish to be a tailor then you best head to Darnassus.,Many of the supplies the tailors need come by way of Darnassus.  It is not surprising that they all moved there to work.  If you wish to be a tailor then you best head to Darnassus.,7123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Hello, $c. I've set up camp here at the Bulwark to make my preparations for my journey into the Plaguelands. I've heard rumor that a great human wizard took up residency in Hearthglen not terribly long ago. He was commissioned by the Scarlet Crusade to fashion their warriors and hunters new bows and guns. It's said that he completed a remarkable weapon before the Crusade killed him.$B$BI guess their mistrust of the arcane has grown.",,7125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
,"Greetings, $c. Don't have too much time to talk--I'm just using Chillwind as a camp to get some rest before heading to Hearthglen. I've heard word that before they went crazy, the Scarlet Crusade had a mage working for them who was trying to create powerful bows and guns for their soldiers. I'm not sure if he succeeded or not... the Crusade killed him before any of his finished product made it out. Maybe they killed him to keep it a secret... or maybe they distrust the arcane that much.",7126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
,"He... hello, $n. Sorry, I'm recovering from my wounds.$B$BThose Scarlet Crusaders are tougher than I had given them credit for. They almost did me in.$B$BYou should be careful too. I'd hate to see them get the jump on you.",7127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
,"My family worked  the Northridge Lumber Mill in what's now Western Plaguelands. They were dedicated to the Dumah family, and now the Scarlet Crusade have taken it over along with all of Hearthglen!$B$BI will not rest until those zealots are wiped from Azeroth.",7128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Long ago, before the last great war, my father ran the Northridge Lumber Mill. It was his life, and he was committed to it. Then the war came, and as much as it pained him, we had to flee to Stormwind.$B$BWe lost a number of friends and family in the those days, and it pains me to know that the Scarlet Crusade has taken the mill for their own ends.$B$BThat's why I've returned.",,7129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"We are the last of the furbolg race... The Timbermaw tribe remains uncorrupted, yet we face the same hostility from outsiders; most believe that it is not possible... that there could actually be furbolg that escaped the corruption...$B$BAngry at those that strive to make enemies too quickly, my brethren now attack any that draw near; they trust no one.$B$BBut perhaps, if you strive to make your presence peaceful with them, they might look upon you as an ally.",,7135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"You must find a way to show that you both are fighting for the same side. Although the Timbermaw may attack you now, if you are diligent, you will find a way.$B$BYou must remember that any attacks on the Timbermaw furbolg directly will greatly hinder your chances of gaining them as an ally.$B$BA good place to start would be the Deadwood furbolg found in many parts of Felwood. These furbolg are the enemy of the Timbermaw tribe, and slaying them would greatly improve your standing with the Timbermaw.",,7137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"We Timbermaw can grant you safe passage through the hold, however, you must prove yourself worthy of our aid.",,7138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"The Winterfall furbolg that reside here in Winterspring were once our allies... But one day, that all changed.$B$BDriven by the strange demands of their high chief, they began to attack all others that they came in contact with, including our tribe. They keep to themselves now...",,7140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"I trust very few of your kind, $n. But I can tell that you are a friend.",,7143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Yes, yes. I see you.$B$BBe on your way. You may have earned the trust of a few, but it will take more than that to prove it to me!",,7144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"If you prove that you are a true ally, I might consider training you...",,7147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Do not turn your back on the Light, $c, it may be the one thing that saves you some day.","Do not turn your back on the Light, $c, it may be the one thing that saves you some day.",7155,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"I trust the Light is with you, $n. Is there something that I can I help you with?","I trust the Light is with you, $n. Is there something that I can I help you with?",7156,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"The Light protect you, $c.","The Light protect you, $c.",7158,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"I hope the Light is with you, $n. Is there anything I can do for you today?","I hope the Light is with you, $n. Is there anything I can do for you today?",7159,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"You be watchin' yerself, $c. Respect our ways, or a curse be on you and yours.","You be watchin' yerself, $c. Respect our ways, or a curse be on you and yours.",7161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"I do what me can to train you in the priestly ways, if that what you be here for.","I do what me can to train you in the priestly ways, if that what you be here for.",7162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Yes, $c?","Yes, $c?",7163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"What can this insignificant servant do for you, $n? Training perhaps?","What can this insignificant servant do for you, $n? Training perhaps?",7164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Elune be with you, $c.","Elune be with you, $c.",7165,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"My wisdom is yours, as is my knowledge. What can I do for you, $n?","My wisdom is yours, as is my knowledge. What can I do for you, $n?",7166,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"I be seeking someone, $c. Please, leave me be... it is important I find them.",,7170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
Be quiet!  Can't you see the master is speaking?,Be quiet!  Can't you see the master is speaking?,7172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
Spend less time rattling and more time listening.,Spend less time rattling and more time listening.,7173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
We must focus if we are to spawn our dragonflight!,We must focus if we are to spawn our dragonflight!,7174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
Be silent!  I cannot afford to miss even a moment of this lecture!,Be silent!  I cannot afford to miss even a moment of this lecture!,7175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
Did you forget your student's attire?  Do you think fashion is more vital than the Scourge's domination?,Did you forget your student's attire?  Do you think fashion is more vital than the Scourge's domination?,7176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Did you finish yesterday's assignment?  If so, then sit by me!","Did you finish yesterday's assignment?  If so, then sit by me!",7177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Watch your step in here, $gboy:girl;.  The master sees all...","Watch your step in here, $gboy:girl;.  The master sees all...",7178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
Did you bring your text books?  Can I look on with you?,Did you bring your text books?  Can I look on with you?,7179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"What, may I ask, are you doing here?  Put on your student's attire, and study!",,7180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
Be silent!  Do you think our plagued dragons will hatch and train themselves?,,7181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
Have you come from the Burning Steppes?  Do you have my black dragon eggs?,,7182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
Your mind is unfocused.  Are you hiding something from me?,,7183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"I sense a disturbance, lurking around you...",,7185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Your future is clouded.  Concentrate, and ask again.",,7186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
You don't look like a student...,,7187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
This kodo sure looks nothing like the beast I originally lured!  I wonder if the kombobulator can be used on me.,This kodo sure looks nothing like the beast I originally lured!  I wonder if the kombobulator can be used on me.,7196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
,The Plaguelands are an excellent place to strike against the Scourge!,7197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Well met, $c. You may speak to me unless you have direct business with my mistress Magatha.$B$BI deal with most of her tasks for her so she can concentrate on more important matters. Perhaps there are some things we could discuss before you seek audience with her?",,7214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Hello, $n.",,7215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Please, feel free to speak to me anytime, $n. You have served Magatha well. I am sure she will call upon you in the future.",,7216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Do not presume to speak to me as though you are my equal, $c. Sylvanas is my queen, and I will do as she bids.$B$BIf you do not show the proper respect, I assure you, we can find a more than suitable place for you in the Nether.$B$BBut there is no reason we cannot have words if you wish to aid the Dark Lady...",,7217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"All members of the Horde are equal in my eyes, $n. We have all suffered many burdens, and if it were not for wisdom and honor, then we would be no better than the Scourge or my people while our blood was tainted by the demon Mannoroth.$B$BIt is your duty to aid the Horde and to defend our way of life. But it is also your duty to know when quarter and compassion should be given to friend and foe alike.$B$BUnderstand this well. This is the new Horde, not some demon-spawned army who lack freewill.",,7218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
I must apologize for not being entirely truthful with you in regards to my identity. I had to be certain that you could be trusted - few people would have selflessly lent assistance to an old and forgotten hermit.$B$BYou have proven yourself as one of those people: A person of integrity and honor.,,7220,0,0,0,0,0,0,0,0,1,1,0,0,0,0,40618
"My son, Taelan, was only a child when I was found guilty of treason and banished from the Alliance to live a life in exile. I chose to remain here so that I could watch over him; to somehow insure that he would grow up an honorable man.$B$BAs I had hoped, he took my place as lord of Mardenholde; but in a cruel twist of fate, joined the ranks of the Scarlet Crusade. He is now their Highlord, $r.",,7222,0,0,0,0,0,0,0,0,1,1,1,0,0,0,40618
"Indeed. The Scarlet Crusade are an aberration of the Order of the Silver Hand.$B$BYou must believe me, $r; Taelan is a good man. He needs guidance. He needs to remember... remember what it is to be noble and honorable. I know that in his heart, he knows what he does is wrong. Will you help him? Will you help him remember?",,7224,0,0,0,0,0,0,0,0,1,1,6,0,0,0,40618
Why is it that small creatures such as goblins are always fascinated with larger creatures?,Why is it that small creatures such as goblins are always fascinated with larger creatures?,7226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Listen closely to what you are told and do not quickly trust, or distrust.  For even friends serve their own ends, $c.$B$BOur great Warchief knows this, and to prove that there are warlocks within the Horde who do not wish to destroy it from within or gain control over it, I have volunteered to aid our young leader in anyway I can.",,7228,0,0,0,0,0,0,0,0,1,1,0,0,0,0,40618
"Woo Ping's stamina is simply astounding.  Watching him practice his weapon techniques for hours on end, I felt sorry for the practice dummy afterward.  I can't think of anyone better suited to train you in armed combat.","Woo Ping's stamina is simply astounding.  Watching him practice his weapon techniques for hours on end, I felt sorry for the practice dummy afterward.  I can't think of anyone better suited to train you in armed combat.",7242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
